course_id,course_title,descriptions,level,subject,url,is_paid
661774,JSON in Action: Build JSON-Based Applications,"***Quizzes, Hands-On Practices and Unique Projects are Included***
------------------------------------------------------------------------------------------------------------------------
JSON (JavaScript Object Notation)is a popularlanguage independent,data interchange format.JSON has significantly improved server-to-browser communications, especially when it comes to AJAX.Most of today's APIs return the response in JSON formatas it is much easier to load, read and process JSON compared to XML, making it very popular.
JavaScript Object Notationis text-based and human-readable.JSON is very easy to use with JavaScript as the syntax of JSON is a subset of JavaScript. Though it is a subset of JavaScript,JSON is language-independent.Most of the popular programming languagesincluding PHP, Ruby, C#, Python etc.support JSON making it the widely used data interchange format.
-------------------------------------------------------------------------------------------------------------------------
Oliver says
""Excellent Course.I am learning easily all the concepts. Instructor explain with real examples.I have the feeling to be working online with the instructor.Very well explained.""
Rayvn Manuel says
""The repetition in the explanation really helps to remember and recall the information.The approach to the topics is gradual; meaning, starting from the basics and slowly introducing more.AndI appreciate the comparison of technologies since its really helpful to understand why use one technology over another.""
Ido Yogev says
""Very nice course, straight to the point. Topics are illustrated simple and professional form. Warmly recommended!!!""
---------------------------------------------------------------------------------------------------------------------------
""JSON in Action: Build JSON-Based Applications"" is a 100% hands-on JSON (JavaScript Object Notation) course.By the end of this course, you will not only understand what JSON is, but also learn how to develop applications making use of real-world APIs that return JSON data. Just learning JSON syntax is not going to help you in anyways. You should be able to use JSON in the development process. Though AJAX and APIs do not come under the scope of this course, herewe discuss how to use AJAX to contact APIs and then to collect the JSON result returned by APIs.
This course is structured as follows:
In the first section, you will understandwhat JSON is, compare JSON and XMLand also learnwhy JSON is not JavaScript Object.
In the second section, you will understand JSON in more detail. You will learnJSON syntax rulesanddifferent data types (number, string, boolean, null, array and object)you can use in JSON data. You will also practise toidentify different data types in real world JSON dataand also towrite JSON data on your own.
In the next section, you will understand how easy it is to use JSON with JavaScript. You will learn how touse JSON.parse and JSON.stringify methodsto convert JSON data to JavaScript objects and JavaScript objects to JSON strings respectively. You will also learn how to get the required information from the available JSON data. You will understand the difference betweendot notation and bracket notation. You will also learn how to useXMLHttpRequest objectto fetch the .json file from a server.
The fourth section explainshow to use AJAX techniques to contact an APIand tocollect the JSON output returned by the API. You will learn how to contact the API using GET or POST methods and also making a synchronous or asynchronous requests. You will also see how you can pass JSON as the input to an API.
In the next section, we discuss how touse JSON with PHP. This lecture explainsjson_encode and json_decodemethods. This section will be updated to teach you how to use JSON with other programming languages as well.
The last section is theLet's Developsection where you are going to apply your JSON knowledge to develop some applications on your own. Now there are two applications in this section.
The first application ""Currency Converter""application contacts a real-world API, collects the JSON data, and performs currency conversion. The second application ""BMI Calculator"" is a more detailed one. As part of this application, you will be developing a simple API using PHP. You will contact that API (which you designed on your own), collect the JSON response and then process it to get the result you want.
So, what are you waiting for?Join this 100% practical JSON courseand start developing API-based applications on your own applying JSON knowledge.",All Levels,Web Development,https://www.udemy.com/json-in-action/,True
380582,Learn OAuth 2.0 - Get started as an API Security Expert,"Recent Updates2023-02-06 More than 17420 satisfied students2023-01-07NEWAdded 4 new videos on Proof Key for Code Exchange (PKCE)2023-01-06 More than 17240 satisfied students2023-01-06 Answered students' questions in the Q&A2022-12-30 More than 17200 satisfied students2022-12-29 Answered 4 questions from my students in the Q&A2022-12-20 Answered 19 questions from my students in the Q&A
This course is for you...
...if you want to improve your market value as a Software Engineer and Security Expert. Imagine what could happen to your professional career if you could add API Security and OAuth skills to your CV!
API Security experts and engineers who understand OAuth are in HIGH DEMAND, as companies expand their digital business. Plenty of opportunities are waiting for anyone who has the right skills.
Do you want to write best-selling iPhone and Android apps?
The most popular mobile apps integrate with popular social APIs of Google, LinkedIn, Facebook, Paypal, and many more. If this is a well-known fact, why do app developers not just do it?
Many app developers are afraid of complicated OAuth integrations. Security is in fact the biggest hurdle for most mobile app developers.
With the knowledge gained in this course, you can use the secret of the best app developers out there and finally integrate your app with social APIs.
Do you want to start out on your own, as an entrepreneur, consultant, or freelancer?
Knowing API Security and OAuth allows you to realize the big vision of your company in the field of mobile apps, cloud apps, and web APIs, such as Google, Paypal, and LinkedIn.
Do you want to build exciting solutions with next-generation technology?
Whether you are a web developer, mobile developer, or API developer, architect, or embedded developer for the Internet of Things, today you need to know OAuth to build state-of-the-art solutions.
What does this course offer?
This course offers an introduction to API Security with OAuth 2.0. In 3 hours you will gain an overview of the capabilities of OAuth. You will learn the core concepts of OAuth. You will get to know all 4 OAuth flows that are used in cloud solutions and mobile apps.
If you have tried to read the official OAuth specification, you may get the impression that OAuth is complex. This course explains OAuth in simple terms. The four OAuth flows are visualized graphically using sequence diagrams. The diagrams are then animated so you get to know the interactions step by step and see the big picture of the various OAuth interactions. This high-level overview is complemented with a rich set of example requests and responses and an explanation of the technical details.
Who should take this course?
Do you believe OAuth is complicated? OAuth may seem complex with flows and redirects going back and forth. This course will give you clarity by introducing the seemingly complicated material by many illustrations. These illustrations clearly show all the involved interaction parties and the messages they exchange.
Do you want to learn the OAuth concepts efficiently? This course uses many animated diagrams and sequence diagrams. A good diagram says more than 1000 words.
Do you want to use OAuth in your mobile app? If you want to access resources that are protected by OAuth, you need to get a token first, before you can access the resource. For this, you need to understand the OAuth flows and the dependencies between the steps of the flows.
Do you want to use OAuth to protect your APIs? OAuth is perfectly suited to protect your APIs. You can learn which OAuth endpoints need to be provided and which checks need to be made within the protected APIs.",All Levels,Web Development,https://www.udemy.com/learn-oauth-2/,True
572268,AngularJS For .Net Developers From Scratch,"Q:Are you an Asp.Net (MVC or Web APIs) web developer and want to upgrade your profile with AngularJS?
A:You are at the right place!!
We know very well that you find many courses onAngularJSand many courses on Asp.Net. But the problem comes when you want to mix these two technologies.
Yes! We need a course that teaches AngularJS for those developers who have been working on Asp.Net technologies (MVC or WebAPIs) and want to upgrade their profile with new client side web development javascript framework i.e., AngularJS.
So,this course is for an Asp.Net web developerand it is straight to the point with less theory and more real-time implementation scenarios.
",Intermediate Level,Web Development,https://www.udemy.com/angularjs-for-dotnet-developers-from-scratch/,True
704582,"Jekyll: make fast, secure static sites and blogs with Jekyll","
Jekyll: static website or a blog with most popular static website generator Jekyll.
Do you want to learn to build sites and blogs with Jekyll? And have asimple solution without the overhead complexity? Site that isultra fastand isimmune to most common attacks?
You've come to the right place.
----------------------------------------------------------------------------------------------------------------
Over 2 hours of content!1900 studentsalready taking the course.
Take the course and start learning with other satisfied students.
----------------------------------------------------------------------------------------------------------------
Last update: 19th of October: updated to 3.3.0. version of Jekylll
----------------------------------------------------------------------------------------------------------------
Review by S.H.:
This is a great introduction to Jekyll and to Static site generators in general, I'd recommend to anybody, especially developers like me who have struggled with the overhead and complexity of traditional database-based CMSes such Wordpress and Drupal and are looking for simpler way to customize a website and maintain a blog. The skills learned in this course not only apply to Jekyll, but can be immediately used in other static site generators, even those written in different languages, since most of them obscure them beyond the markdown, front matter, and templating engine.
----------------------------------------------------------------------------------------------------------------

Save time and moneyby creating a website or a blog that is easy to maintain and easy to scale. You might even get a raise or a better job with these new skills!
----------------------------------------------------------------------------------------------------------------
This is a course for designers, programmers, bloggers, basically EVERYBODY with basic knowledge of HTML and CSS.
First we’ll download a free template. And than I’ll guid you trough the features that give Jekyll its strength and flexibility. I'll show you how to add forms, comments and MUCH more. At the end of this course you'll be CONFIDENT in creating ALL sorts of pages and blogs with Jekyll.
----------------------------------------------------------------------------------------------------------------

We’ll learn how to:
----------------------------------------------------------------------------------------------------------------
Review from D.
Jana,It has been fab, I have wanted to mess around with Jekyll for a while and your course gave the ability to do so.
----------------------------------------------------------------------------------------------------------------
Important information before you enroll:
- In case you find the course useless for your career, don't forget you are covered by a30 day money back guarantee, full refund, no questions asked!
- Once enrolled, you haveunlimited, lifetime access to the course!
- You will haveinstant and free access to any updatesI'll add to the course.
- I will give you myfull supportregarding any issues or suggestions related to the course.
- Check out theFREE info about static sites, static site generatorsand their benefits to see if Jekyll is the solution you've been looking for.
- Check out other FREE lectures for acourse preview.

----------------------------------------------------------------------------------------------------------------
Enroll to the course and start creating ultra fast sites and blogs with Jekyll.
Let's get startedNOW!",Beginner Level,Web Development,https://www.udemy.com/static-website-generator-fast-secure-sites-blogs-with-jekyll/,True
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,"Setting up servers for your business or startup can be a tedious and expensive process, particularly when you're just starting out or switching to a new platform.Amazon Web Servicesis incredible but you can still feel like you're becoming an accidental System Administrator trying to set everything up correctly. However, with theright instructions, you can get up and running in a few hours--saving you time, money, and a headache.
This course will walk you through Amazon's Web Services, with a focus on setting up Django and leveraging their Free Tier to keep your project free (for low-bandwidth uses for one year). We'll start with the very basics of launching and configuring Django on EC2, discussing different ways to connect to your system while keeping it secure, we'll progress to fine tuning your system with fast and efficient content delivery, and finally we'll dive into all the ways that you can scale your system on this incredibly elastic platform.
A quick note: Amazon Web Services is used by some of the largest websites on the internet, including Netflix and Yelp, as it's extremely scalable, but, it's also a favorite of many entrepreneurs and VC's who know to take advantage of their Free Tier. It's just a great deal.
What this course is:
An easy-to-understand walkthrough on how to host Django using Amazon Web Services which covers: launching a Django-ready server in minutes or optionally launching a ""plain"" Ubuntu server and configuring Django + dependencies manually (see below for server details), setting up and enhancing security, using FTP & SSH to transfer over project files (a sample project is included) securely, serving static (CSS/JS/Image) files from a Django server and leveraging Cloud Storage (S3 and CloudFront CDN) to make your site faster,setting your project up for production,upgrading your instance for immediate performance increases, adding more instances and load balancing them, separating and vertically scaling your database, automatic scaling with cloud monitoring, deploying automatically with Beanstalk, and more. If you're not happy after taking the course, you will absolutely get your money back.
(Server Configuration Details: Ubuntu Linux 14.04 withApache, Mod_WSGI, MySQL & Django -- but you can easily switch to Nginx/PostgreSQL, if preferred)
What this course is not:
Amazon has a very wide range (hundreds) of features. If you are looking for help on a particular AWS feature, view the curriculum below to make sure that it's covered. We cover many features but cannot claim to cover everything.
You do not need your own Django project as this course provides a sample for you, however the focus is on hosting and configuring Django not creating projects. If creating Django projects from scratch is an interest, consider downloading my (free) course ""Create Your First Django Website - Fast & Free"" as supplementary to this course.
Every single question that is raised in the discussion panel is responded to, but this may not be the best resource to diagnose your server issues. Keep in mind that Amazon offers all kinds of support that is available 24x7.
I've enjoyed working with Django and AWS these last couple years -- it's what I use for my business -- and I would now like to help more people take advantage of this great offer and incredibly scalable stack.
If you want to save yourself some time, money, and, possibly a headache, use this guide to speed up the process of understanding this powerful, scalable platform - remember, Amazon hosts everyone - from the busiest sites on the net, to startups on the Free Tier.
Click the enroll button to get started.",All Levels,Web Development,https://www.udemy.com/django-tutorial-amazon-web-services/,True
1204590,Angular Advanced MasterClass & FREE E-Book,"Would You Like to Build Your Own Open Source Library?Probably all of us developers have thought at some point in time to build our own library and contribute to the overall open source community. The goal of this course is to give youall the tools necessary for you to be able to do your own open source Angular Library.
We will builda series of small open source librariesof progressively increasing difficulty, and we will learn a large number of Angular advanced features in a very fun and practical way.
What Is The Best Way To Learn Advanced Angular Features?The best way to learn Angular and its most advanced features is to simply take and use it to build something very concrete, like for example an application or a library - and do it in a step-by-step way, as there is no replacement for that experience.
In order to understand a technology,we really need to build something non-trivial with it- blog posts and docs will only get us so far.
This is of course very time-consuming to do without any help because we will have to learn everything by ourselves along the way as we build something, gluing together an endless number of blog posts, documentation and Stackoverflow answers.
So because of this, in order to really dive deep into Angular we will be using it to build a series of small reusable libraries. The goal is to create a practice scenario, and learn the advanced features of Angular in their original use cases, where they make the most sense and so are easier to learn.
What Libraries Will We Build In This Course?We will be building the following libraries, and learn how to publish them on NPM using theAngular Package Format: We will start by doing a Font Awesome customizable Input Box and learn the advantages of designing our components using content projection over a more input/output based design. At this stage we will also introduce the Angular Testing ecosystem.
Then we will progressively increase the difficulty of each library: we will build adynamic tab containerthat allows to receive a template as a component input, effectively allowing to override parts of the component template while keeping a default look and feel for the component.
We will then build areusable dynamic modal componentwith customizable content. This component have its contents configurable via either content projection or an input template, and will introduce the notion of Structural Directives.
We will also learn how directives and components of a given module can interact in a transparent way, independently of the place where they are used in the template, using a shared library service. We will then build a Input mask directive, where we will cover some advanced keyboard handling behavior.
At the end of the course, we are going to take all the components and directives that we built in previous sections, and we are going to build one larger example using them:A Payment Modal Widget!
We will then introduce the Angular Animations module, and use it to animate the modal widget, we will see how to define animations that can be reused across components.
What Will you Learn In this Course?We will learn how to create anAOT compatible library in the Angular Package Format, how to define a library module, how to isolate the styles of a component but still make them customizable, how to design components and directives to make them easier to maintain - making them customizable while at the same time giving the components great default behavior.
We will cover all of the more advanced features of Angular, including Component API Design, Component Styling best practices, Templates and Template Outlets, ng-content, ng-container, style isolation and customization, AOT, global events, debugging with the CLI, @ViewChildren, @ContentChildren, Light DOM vs Shadow DOM, @HostBinding, @HostListener, dynamic components, directives, handling keyboard events, testing, animations and more (this is a non-extensive list).
But more than presenting the features in isolation, we will use them in real use cases which will make the features much easier to learn.
What Will You Be Able to do at the End Of This Course?By the end of this course you will know many of the most advanced features of Angular, but most of all you will know when to use them and why. You will know how to build open source Angular libraries, and know how to make them available to the open source community on NPM.
With this advanced course, you will have a rock-solid foundation on Angular: you will very likely be able to tackle the more advanced Angular development tasks that you will come across in your day to day job or personal projects.
Have a look at the course free lessons below, and please enjoy the course!",Intermediate Level,Web Development,https://www.udemy.com/angular-advanced-masterclass/,True
128946,Learn Responsive Web Development from Scratch,With smartphone revolution and explosion of tablet sales worldwide it is important that your websites are geared towards different screens and resolutions. Responsive web design is the most important attribute of modern web development. Eduonix brings to you the most comprehensive course on the responsive web design. This unique course covers not only strategies tools tips and tricks for generic web design in HTMl5 and CSS3 but also covers Twitter Bootstrap 3 the cool framework for creating responsive websites in detail.Our project based learning will teach you the concepts while working on projects which implement the concepts covered in the lectures. This is a must learn course for any serious web developer. This two part course will teach you everything you need to build responsive websites.,All Levels,Web Development,https://www.udemy.com/learn-responsive-web-development-from-scratch/,False
895040,Build WordPress Plugin to extend Beaver Builder,"Beaver
Builder is a powerful and flexible drag and drop design system.
Whether you're a beginner or a seasoned professional, you're going to
love taking control of your website with Beaver Builder.
Positioning
text and images with the WordPress editor is a pain! Beaver Builder's
front end drag and drop interface gives you total control over the
layout of your pages.
Beaver
Builder comes ready to go with a range of modules, but there is a lot
of creative ideas yet to be explored with custom modules.
So
if you are looking to extend your own experience with Beaver Builder,
are an agency looking to build custom modules for you clients, or
looking to generate your own income with plugins, then this course is
for you!",Intermediate Level,Web Development,https://www.udemy.com/build-wordpress-plugin-to-extend-beaver-builder/,True
1000574,The Complete Developers Guide to MongoDB,"MongoDB is thehottestdatabase solution in the tech world right now, able to power anything from your growing personal project to an enterprise infrastructure.
NodeJS focused?Yep.Test Driven Exercises?Absolutely!Advanced Features of MongooseJS?You know it.
This course will get you up and running with MongoDB quickly, and teach you the core knowledge you need to deeply understand and build apps centered around Mongo.
We'll start by mastering the fundamentals of Mongo, including collections, validations, and common record manipulation techniques. Source code is provided for each lecture, so you will always stay up-to-date with the course pacing.  Special attention has been paid to creating reusable code that you'll be able to make use of on your own fantastic projects.
If you are new to MongoDB, or if you've been working to learn it but sometimes feel like you still don't quite 'get it', this is the MongoDB course for you! To learn MongoDB you have to understand it.
I've built the course that I would have wanted to take when I was learning MongoDB. A course that explains the concepts and how they're implemented in the best order for you to learn and deeply understand them.
",All Levels,Web Development,https://www.udemy.com/the-complete-developers-guide-to-mongodb/,True
1200530,Electron for Desktop Apps: The Complete Developer's Guide,"Take your web dev skills out of the browser!  This course will teach you thetopics you need to make a #1 best-selling desktop app.
------------------------------
What is Electron?
Electron is an elegant solution for writing desktop-based apps using existing web technologies you already know, like HTML, CSS, and Javascript.  Electron is used for ultra-popular apps likeAtom,Slack, andDiscord.
Who builds desktop apps?!
In the last 10 years there has been a tremendous shift from desktop to mobile, true, but the result is that there is a huge opportunity to create desktop apps, as all other developers have shifted over to building mobile!  You can easily get into the front page on the MacOS store with an app you spend a few days building - this would never happen on mobile!  The last app you'll build in this course can be easily tweaked into a front-page app.
What Will You Build?
All of my courses are 'learn-by-doing': no boring endless lectures with Powerpoints, only live, interactive coding examples.  In this course we'll build four separate apps with increasing complexity, each of which will profile different features of Electron.  By putting each concept into a real app, you'll get a better idea of when to use each unique and powerful feature.
Both MacOS and Windows supported!
------------------------------
Apps you'll build:
Here's what we'll learn:
I've built the course that I would have wanted to take when I was learning Electron. A course that explains the concepts and how they're implemented in the best order for you to learn and deeply understand them.",Beginner Level,Web Development,https://www.udemy.com/electron-react-tutorial/,True
995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),"Join this bestselling Vue course to learn how to use the latest version of VueJS to build amazing, modern web apps!
No matter at which metric you look at (Google Trends, Github Stars, Tweets ...) -VueJS is the shooting starin the world of JavaScript frameworks -it simply is amazing!
This bestselling Udemy course teaches thelatest version of Vue(Vue.js 3)from the ground upand in great detail. We'll cover all the core basics but we'll not stop thereafter - this course also dives into advanced concepts like the Composition API introduced with Vue 3.
Frontend frameworks like Vue JS areextremely popularbecause they give us this reactive, great user experience we know from mobile apps - but now in the browser! No wonder thatjobsrequiring frontend framework skills like VueJS are amongst thebest paidones in the industry!
You may know Angular 2+ and ReactJS, well,VueJS combines the best of both frameworksand makes building anything fromsmall widgets to big, enterprise-level appsa breeze and a whole lot of fun!
And if you don't know the two mentioned frameworks: That's fine, too,this course does not expect any knowledgeof any other frontend framework - you will learn it all throughout this Course!
This course covers it all!
We'll start at the very basics, what Vue.js is and how it works before we move on to more complex and advanced topics but I'll be honest: It's too much to fit it all into one sentence, so here's what you'll learn in this Course:
Whatis VueJS andWhywould you use it?
TheBasics(including the basic Syntax, Understanding Templates and much more!)
How to OutputReactive Data& Listen toEvents
Interacting with DOM(Rendering Lists, Conditionally attaching/ detaching Elements ...)
Setting up aDevelopment EnvironmentandWorkflow
UsingComponents(and what Components are to begin with)
ADeep Dive Look Behind the Scenesof Vue
Binding toFormInputs
SendingHttp Requeststo Backend APIs
Authentication& Vue
How to make your App more Beautiful withAnimationsandTransitions
How to create an awesomeSingle-Page-Application(SPA) withRouting
How to improve State Management by usingVuex
How toDeploythe App
And much more!
All these topics are taught withreal examples and demo projects.This course is full of exercises, challenges and bigger courser projects that allow you to practice what you learned.
Along withmany other smaller projects, we will build acouple of bigger main projects:
The""Monster Slayer"" Game- a game running in the browser, 100% powered by Vue
The""Learning Resource Manager""- a web app that allows you to manage (add, delete, list) your favorite learning resources
The""Find a Coach"" app- a web app that allows you to sign up / login, register as a coach, list and filter available coaches and send messages to coaches
Is this course for you?
Now that you know what this course is about, let's see if this course is for you!
Here are three types of students who will love this course:
Student #1:
Has some JavaScript experience and is interested in what this language can do. You heard and read that JavaScript allows you to create nice web applications and enhance existing web pages. VueJS is your choice!
Student #2:
You already have some experience with other frontend frameworks like Angular (2+) or ReactJS. But either due to interest or disappointment of the existing frameworks, you seek some alternatives - VueJS might be what you were looking for!
Student #3:
Has experience with backend frameworks/ languages but now also wants to enter the frontend world. VueJS is an awesome choice here, it's fun, it uses native JS and it's extremely powerful!
Bonus: Student #4
Is disappointed by Angular 2+. Does a good framework need 2 hours of setup? No, certainly not - as VueJS will prove to this student!
Let's dive into VueJS right now!",All Levels,Web Development,https://www.udemy.com/vuejs-2-the-complete-guide/,True
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison","After learning the basics about JavaScript, the JavaScript world can be very intimidating.There are lots of different frameworks like Angular, React or Vue, libraries and other packages(like webpack).
You’ll quickly see yourself ask questions like:
What do all these packages, tools, libraries and frameworks do?
What IS a library and what's the difference to a framework?
Which framework should you learn? Angular, React.js or Vue.js?
What about jQuery?
This course will help you with that!
You’ll get anintroduction into the three most important JavaScriptframeworks(Angular, React.js and Vue.js) and you’ll also get adetailed comparison! This will then allow you to pick other resources or courses to dive super-deep into your chosen framework whilst having a solid foundation already.
Throughout the course, we’ll dive into thebasics of these frameworksbut we’ll also have a look atwhy we use them to begin with. The role of jQuery and how these frameworks differ from jQuery will be clarified, too!
Which framework should you learn?
Not only are we going to dive into the basics of the three most popular JavaScript frameworks, this course will alsodraw a detailed comparison. A couple ofdifferent dimensionswill be considered to find out which framework might be the perfect tool for the job you have at hand!
This course won’t stop at this point though!
We’ll also have a look atWebpackand“Build workflows”in general. You’ll learn which role these (and the respective packages like Webpack) play and why we need them. You will also understand which role ES6 and TypeScript play.
Here’s a detailed overview over what you’ll get!
An introduction to today’s JavaScript worldand an immediate overview over the different roles of the individual pieces
Apractical exampleshowing you whyvanilla JavaScript(=without any libraries or frameworks)might NOT be all you need
Anoverview what JavaScript frameworksare and where to use them
Detailed introductionsto thethree most relevant JavaScript frameworksas of today: Angular (2, 4), React.js and Vue.js
Anintroduction to Webpackand why we use it (and build workflows in general)
Adetailed comparisonof the three frameworks shown in this course – when could you pick which?
Adetailed understandingof theJavaScript worldas it is today
Is this course for you?
Now that you learned what this course offers, let's find out if it's the right choice for you. It'sdefinitely the right choiceif you can answerat least oneof the following questions with""YES"":
You havebasic JavaScript experienceand want to learn how to use libraries or frameworks to ""do more with JavaScript""
You'renot sure whichJavaScript (frontend) frameworkyou should learn
You alreadyknow something about JavaScript frameworksbut want to get abasic introductionto the three most important ones
Youalready know either Angular, React.js or Vue.jsbut also want to get anoverview over the other twoframeworks
You'retotally confusedby the many terms the JavaScript world throws at you
I'd be very happy to welcome you on board of this course!",Beginner Level,Web Development,https://www.udemy.com/angular-reactjs-vuejs-quickstart-comparison/,True
851712,The Complete JavaScript Course: Build a Real-World Project,"The #1 bestselling JavaScript course on Udemy!
Just updated with ES2024 and ES2025!
""Really, really well made course. Super in-depth, with great challenges and projects that will solidify your Javascript understanding. I found the lectures were paced perfectly -- Jonas doesn't skip over anything that might be useful to a JS developer""— Carson Bartholomew

JavaScript is the most popular programming language in the world. It powers the entire modern web. It provides millions of high-paying jobs all over the world.
That's why you want to learn JavaScript too. And you came to the right place!

Why is this the right JavaScript course for you?
This is the most complete and in-depth JavaScript course on Udemy (and maybe the entire internet!). It's an all-in-one package that will take you from the very fundamentals of JavaScript, all the way to building modern and complex applications.
You will learn modern JavaScript from the very beginning, step-by-step. I will guide you throughpractical and fun code examples,important theoryabout how JavaScript works behind the scenes, andbeautiful and complete projects.
You will become ready to continue learning advancedfront-end frameworkslike React, Vue, Angular, or Svelte.
You will also learn how to think like a developer, how to plan application features, how to architect your code, how to debug code, and a lot of other real-world skills that you will need in your developer job.
And unlike other courses, this one actually contains beginner, intermediate, advanced, and even expert topics, soyou don't have to buy any other course in order to master JavaScriptfrom the ground up!
But... You don't have to go into all these topics. This is a huge course, because, after all, it's ""The Complete JavaScript Course"". In fact, it's like many courses in one!But you can become an excellent developer by watching only parts of the course. That's why I built this course in a very modular way, and designed pathways that will take you through the course faster.
By the end of the course, you will have the knowledge and confidence that you need in order to ace your job interviews and become a professional developer.

Why am I the right JavaScript teacher for you?
My name is Jonas, I'm an experienced web developer and designer, and one of Udemy's top instructors. I have been teaching this bestselling course since 2016 to over 850,000 developers, always listening to feedback and understanding exactly how students actually learn.
I know how students learn JavaScript and what they need in order to master it. And with that knowledge, I designed the ideal course curriculum.It's a unique blend of real-world projects, deep explanations, theory lectures, and challenges, that will take you from zero to an expert and confident JavaScript developer in just a couple of weeks.

So what exactly is covered in the course?
Build 5 beautiful real-world projects for your portfolio! In these projects, you will learn how to plan and architect your applications using flowcharts and common JavaScript patterns
Master the JavaScript fundamentals: variables, if/else, operators, boolean logic, functions, arrays, objects, loops, strings, and more
Learn modern JavaScript (ES6+) from the beginning: arrow functions, destructuring, spread operator, default arguments, optional chaining, and more
How JavaScript works behind the scenes: engines, the call stack, hoisting, scoping, the 'this' keyword, reference values, and more.
Deep dive into functions: arrow functions, first-class and higher-order functions, bind, and closures.
Deep dive into object-oriented programming: prototypal inheritance, constructor functions (ES5), classes (ES6), encapsulation, abstraction, inheritance, and polymorphism. [This is like a small standalone course]
Deep dive into asynchronous JavaScript: the event loop, promises, async/await, and error handling. You will use these to access data from third-party APIs with AJAX calls. [This is like a small standalone course]
Learn modern tools that are used by professional web developers: NPM, Parcel, Babel, and ES6 modules
Check out the course curriculum for an even more detailed overview of the content :)

This is what's also included in the package:
Up-to-date HD-quality videos, that are easy to search and reference(great for Udemy Business learners)
Professional English captions (not the auto-generated ones)
Downloadable starter code and final code for each section
Downloadable slides for 40+ theory videos
25+ coding challenges and 25+ assignments to practice your new skills

Does any of these look like you? If so, then start this adventure today, and join me and 850,000+ other developers in the only JavaScript course that you will ever need!",All Levels,Web Development,https://www.udemy.com/the-complete-javascript-course/,True
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,"Learn how to create modern, scalable and high-speed web applications with Angular + Node.js + Express + MongoDB.
Angular 1 and NodeJS, together with ExpressJS (a NodeJS Framework) and MongoDB formed the very popular MEAN stack. Now is the time to dive into MEAN 2.0 and replace Angular 1 with Angular 2+.
Benefit from the many improvements and advantages Angular offers you: Speed, ease of development, highly reactive, awesome support for asynchronous operations, great scalability and more!And combine these advantages with the power of a NodeJS + Express + MongoDB backend!
Learn or refresh the Angular Basics!
This course is no Angular course, but it includes detailed explanations of the core concepts used as well as about Angular in general. However, keep in mind that, as this course is no Angular course, having additional resources like my ""Angular - The Complete Guide"" course is recommended.
I'm Maximilian Schwarzmüller, an experienced web developer as well as author of many 5-star rated Udemy courses and host of the ""Academind"" coding channel on YouTube. I will take you on a hands-on journey to get you to build your own Angular + NodeJS Applications in no time!
This course follows a hands-on approach, which means that the whole course is structured around one big application and the different concepts will be explained detailedly as they are introduced in this application.
Specifically, you will learn how to:
Set up a NodeJS + Express + MongoDB + Angular Application with the help of the Angular CLI
Use NodeJS and Express efficiently
Build reusable Components in Angular and create a reactive User Experience with the Tools provided by Angular
Connect your NodeJS (or any other language!) backend with your Angular App through Angular’s HttpClient service
Provide appropriate endpoints on your Backend, for your Frontend to consume
Add advanced features like file upload and pagination
Make your Application more secure by implementing Users, Authentication as well as Authorization
Handle Errors gracefully
And much more!
This hands-on concept allows you to not get stuck in the theory, but instantly see real implementation examples!
Hear what students of other courses as well as viewers of my YouTube channel have to say
Max has gone through great lengths to create great content and this course has been great. His teaching style covers everything from basic to advanced topics, and his explanations have been thorough on each topic
Max demonstrates very good knowledge of the subject matter and great enthusiasm in delivering the lectures.
Max does a wonderful job making the core concepts of Angular approachable and accessible.
Don’t stop at the basics!
Do you know those courses which show you a ""Hello World“ example and then call it an end? That won’t happen to you in this course. While beginning with a very basic app and basic features, you will quickly be able to incorporate many different Routes, Observables, Events, Authentication and Authorization, Error Handling and much more into your applications.The best thing is: You’ll learn all that by putting it into practice immediately! No wall of powerpoint slides, no unrealistic mini-examples – this is the real deal!
Who should take this course?
Basic NodeJS/Express and Angular Experience is strongly recommended
You should be familiar with HTML, CSS and JavaScript basics, too
MongoDB (+ Mongoose) knowledge is a plus as MongoDB will be used in this course but won’t be subject of in-depth explanations
NO expert or advanced knowledge on any of these topics is required or assumed
By the end of this course, you will be able to create your own, awesome NodeJS + Angular applications!
Please note that this course wasrecorded with an older versionof Angular & Angular Material. The code shown in the videos might not always work with the latest versions of these packages. The general concepts & solution steps still apply, of course.",All Levels,Web Development,https://www.udemy.com/angular-2-and-nodejs-the-practical-guide/,True
